Observed,Chao1,se.chao1,ACE,se.ACE,Shannon,Simpson,InvSimpson,Fisher,Pielou,Coverage,group
4962,5614.995726,55.15245427,5550.743323,34.10851798,2.160635631,0.660039344,2.941516857,543.6797199,0.253906732,0.9998084,unfavor-type
6520,6625.545455,19.05793295,6584.879191,37.69599366,4.076703597,0.95400246,21.74029329,757.3508593,0.464178015,0.999947951,unfavor-type
5910,6235.917021,36.32867489,6163.024638,38.68015672,3.617829806,0.923537939,13.07838141,661.8060891,0.416589441,0.9998892,favor-type
4501,5235.652042,61.16909276,5228.240279,34.62017078,2.645594901,0.845055538,6.45392542,487.326284,0.314500433,0.9998028,unfavor-type
6275,6488.303797,27.78644771,6433.658228,39.47826746,3.706757618,0.941586717,17.11939394,708.0313701,0.423904192,0.9999178,favor-type
6499,6629.5,21.39517923,6589.052793,37.82284372,3.658332211,0.895813684,9.598189493,780.7039211,0.416694844,0.999918912,favor-type
6597,6703.380753,18.83409404,6669.393578,37.46474645,3.754670664,0.919827784,12.473149,759.2105757,0.426940252,0.999949869,favor-type
5057,5820.806495,61.23355867,5748.130361,34.64643616,3.201967522,0.915272513,11.80254528,555.3848206,0.375441959,0.9997874,unfavor-type
5129,5802.152866,58.01595592,5723.249756,36.36018833,3.326191386,0.908395015,10.91643651,564.2764006,0.389362219,0.999816,unfavor-type
6428,6590.689655,23.52919979,6546.357387,39.58691362,3.701410343,0.944763775,18.10406121,727.524035,0.422129743,0.9999326,favor-type
6036,6337.997886,34.31580784,6252.842457,38.59320348,3.360928074,0.907176501,10.77313402,677.7185614,0.386069646,0.999893,unfavor-type
2957,3612.786432,64.15757176,3597.630087,29.98225051,2.48989755,0.770091554,4.349557484,317.2806253,0.311551451,0.999795739,unfavor-type
6458,6618.611111,24.63257134,6563.094311,38.1477119,3.97140332,0.948393401,19.37736677,744.9204728,0.452680884,0.999931967,favor-type
5121,5766.75133,53.78576144,5720.169079,34.24961786,3.054767694,0.876491985,8.096640508,563.2875873,0.357654857,0.9998028,unfavor-type
6640,6735.260664,17.87616491,6702.509893,36.89756083,3.657016246,0.913430284,11.55138356,763.8993296,0.415529077,0.999955819,favor-type
3969,4968.855224,77.10997908,4962.220048,33.92346455,2.325901707,0.794058558,4.85574923,423.2685125,0.280693468,0.9997684,unfavor-type
5548,6000.757798,44.67916381,5898.717605,37.0580231,3.344594572,0.919748287,12.46079328,616.3594238,0.387950329,0.9998594,unfavor-type
6504,6597.088235,17.15811811,6566.082791,38.14685894,4.119813002,0.944387991,17.9817275,745.0126799,0.469217767,0.99995421,favor-type
6609,6695.522388,16.86933408,6665.726686,36.62239922,4.089949138,0.935569388,15.52057264,767.6541367,0.464968383,0.999955561,favor-type
6170,6407.867374,30.37425862,6327.708192,39.22309975,3.688613071,0.937166339,15.91503642,694.6933272,0.422644797,0.9999152,favor-type
6585,6695.013333,19.53552941,6653.987406,37.89983607,4.563277749,0.971366601,34.92425045,811.0991548,0.518993688,0.999918061,favor-type
5955,6252.873267,33.47952822,6193.243024,38.60484066,3.733417481,0.940715259,16.86774671,670.64376,0.429524078,0.999886025,unfavor-type
4851,5557.092068,58.39123638,5494.012944,33.7880797,3.634819087,0.926143928,13.53984808,634.5907194,0.428283813,0.999245944,unfavor-type
5362,5976.888728,52.9222549,5873.823994,34.58819299,2.994495021,0.903822992,10.39749544,593.168599,0.348720488,0.9998154,unfavor-type
5014,5732.133705,58.88785228,5636.865164,33.6122807,3.149470255,0.897399505,9.74654165,550.0829185,0.369656598,0.9997968,unfavor-type
6344,6513.508721,24.28661475,6465.774835,39.34926381,4.033558941,0.949650981,19.86136027,734.5697341,0.460700967,0.999917329,favor-type
4116,4948.724679,66.24783567,4919.222157,32.16709652,2.126393965,0.770826938,4.363514596,440.8593635,0.255495216,0.9997838,unfavor-type
2539,3376.035377,76.24934016,3384.359407,29.44339033,2.862301575,0.898112006,9.814699027,257.1000156,0.36511158,0.9998314,unfavor-type
5175,5704.847578,47.24321113,5662.739211,34.67947351,3.353310481,0.909972764,11.10774966,581.5156143,0.392126923,0.999797394,unfavor-type
6430,6552.558594,20.52642705,6504.236125,38.873397,4.117560336,0.958198639,23.92266578,743.5552828,0.469573179,0.999940733,favor-type
4584,5433.146341,68.41394911,5340.435734,34.24872351,2.671314544,0.860346359,7.160572337,497.4163218,0.316869614,0.9997888,unfavor-type
5864,6182.511073,33.98817772,6133.03225,37.51244017,3.142452726,0.905471128,10.57877854,656.0087189,0.362176123,0.9998776,unfavor-type
5896,6196.689655,33.88989347,6124.96231,38.25421486,3.031409671,0.889204612,9.025646432,678.2683795,0.34915911,0.999865145,unfavor-type
6189,6451.578261,31.2062092,6386.963442,39.33519575,3.726708332,0.932581531,14.83273067,702.2238085,0.426859405,0.999895785,unfavor-type
5722,6043.006667,36.29118763,5973.046479,38.09515874,3.113109041,0.875273634,8.01755102,659.1892426,0.359810741,0.99986132,unfavor-type
5433,5906.081119,43.29823967,5855.702186,34.38413491,2.47519263,0.795722882,4.895310895,602.0079162,0.287804839,0.9998354,unfavor-type
6173,6435.745223,31.05832814,6363.489102,39.00266919,3.843248827,0.950690707,20.28015302,730.416104,0.440338583,0.999854327,unfavor-type
6439,6578.5,22.08514018,6528.580921,38.93096207,3.883086139,0.936638524,15.7824607,728.9280582,0.44276274,0.999944,favor-type
6179,6405.682243,28.52358854,6348.218291,39.30352213,3.590447366,0.926644505,13.63224394,695.8353238,0.411328179,0.9999118,favor-type
6038,6293.480337,32.42182772,6221.062936,38.37883866,4.105089947,0.934729555,15.32086994,711.6605152,0.47153354,0.999875971,favor-type
4049,4911.332283,69.82261568,4875.191453,33.45100811,2.975132685,0.901557546,10.15821892,458.4444356,0.358181076,0.999666561,unfavor-type
6637,6715.96,15.46609798,6688.555473,38.35295189,4.126781806,0.933271627,14.98612897,815.3285086,0.468930346,0.999932395,favor-type
6608,6703.479452,17.76707249,6666.257041,38.21639771,3.659865969,0.904865074,10.51138674,776.0695576,0.416081271,0.999947027,favor-type
6010,6303.658537,32.74471355,6274.968314,39.03667708,3.875571933,0.927256851,13.74699911,690.7893377,0.445407625,0.999864958,favor-type
6219,6404.06068,24.88453745,6359.996255,39.38724212,3.802234947,0.930175551,14.3216311,716.9408999,0.435269185,0.999906773,favor-type
6438,6567.818182,20.88954993,6521.485945,39.26063749,4.026847259,0.951609212,20.66509013,728.8004054,0.459163006,0.9999454,favor-type
5914,6290.485149,38.07811228,6207.708269,36.55543279,2.894081821,0.839500409,6.230545465,662.3105116,0.333224632,0.9998648,favor-type
6178,6412.594937,29.75773419,6341.612358,39.29287906,3.480332377,0.920193248,12.53026812,703.5794128,0.398720599,0.999905861,favor-type
5447,5885.689602,41.82588887,5832.670197,35.33416165,3.170455941,0.891684939,9.232326442,634.0266353,0.36853681,0.999777891,unfavor-type
4894,5573.946996,54.27479277,5589.141087,33.19041288,3.743267313,0.928089227,13.90612216,642.9153813,0.440603902,0.999172947,unfavor-type
6331,6502.790614,25.71422315,6441.525006,38.20378992,4.307342403,0.957926278,23.76780426,765.5427269,0.492086982,0.999896603,favor-type
6397,6575.12,24.7020194,6522.230923,39.84606613,4.032142508,0.929109503,14.10626301,775.0724717,0.460101977,0.999877019,unfavor-type
5210,5771.633712,50.87772583,5699.250167,36.03954149,2.270515587,0.672752205,3.05578835,574.3001579,0.265298747,0.9998334,unfavor-type
4287,5240.174603,71.98494509,5264.474963,34.5818354,3.162126543,0.915071907,11.77466681,461.4284801,0.378093634,0.9997598,unfavor-type
6364,6508.14876,21.41394484,6470.046069,39.62334447,3.252742215,0.86598745,7.461987716,720.597427,0.371384912,0.999934322,unfavor-type
5761,6151.43833,40.37858766,6072.775895,38.01631996,3.041418067,0.876100221,8.071039404,643.051075,0.351248991,0.9998716,favor-type
4187,4966.360197,65.37402301,4895.575512,32.86093062,2.248123232,0.747035498,3.953123827,449.3860568,0.269567552,0.9998052,favor-type
4810,5483.12812,58.66694625,5378.879758,34.58095917,2.79129775,0.873250938,7.889604706,525.0160551,0.329222555,0.99982,unfavor-type
6410,6622.16035,28.55828768,6544.60553,39.84922004,3.620676664,0.934456989,15.25715693,725.2272882,0.413054515,0.9999236,favor-type
6414,6564.387454,23.47250649,6510.999321,38.51760573,3.611372389,0.922019906,12.82378549,725.7375963,0.411963745,0.9999428,favor-type
6523,6651.719355,20.42086004,6611.942221,39.84149806,3.933309363,0.94304908,17.55897884,739.6610434,0.447827531,0.9999434,favor-type
6280,6533.089888,32.19939513,6428.671099,39.55361449,3.27840121,0.904152881,10.43328178,708.6673168,0.374883276,0.999915,favor-type
6494,6639.991525,21.71678563,6595.434025,40.14002576,3.616263089,0.931947051,14.69444037,735.9533441,0.411939159,0.9999356,favor-type
5859,6211.076923,37.77074065,6131.195695,38.27076582,3.049811354,0.805207862,5.133677412,655.3789577,0.351533516,0.9998804,unfavor-type
6123,6360.881773,29.87513051,6286.759278,39.04790955,3.391932911,0.909200252,11.01324647,688.733441,0.388991721,0.999912,favor-type
5610,5910.318087,34.04774909,5845.427387,37.35652462,3.93265441,0.959332235,24.5895,624.1141719,0.455574027,0.9998924,unfavor-type
4845,5592.272727,59.00590871,5593.405983,33.57923157,3.181683414,0.920531946,12.58367297,529.3065028,0.374946377,0.9997808,unfavor-type
6512,6635.039216,20.60079736,6588.824128,38.79454166,3.502438114,0.837099517,6.138717236,788.2965376,0.398847263,0.99991769,unfavor-type
5240,5748.959481,47.29057293,5668.447528,35.45082173,3.105479129,0.896343432,9.647241995,578.0181844,0.362616918,0.9998414,unfavor-type
6325,6460.983607,20.52273407,6435.696158,39.21562674,3.656285328,0.911734419,11.32944445,714.394098,0.417753027,0.9999368,favor-type
6033,6390.973282,37.9421447,6316.503633,38.93668002,3.62934041,0.931059032,14.50516331,677.3391396,0.416925967,0.9998774,favor-type
5900,6343.692308,43.28183898,6248.213268,37.77762958,3.309444557,0.906861523,10.73670124,660.5452448,0.381153518,0.9998558,favor-type
5378,5854.437318,43.93829006,5822.625726,36.04308586,3.111209801,0.907258829,10.78269754,595.1591362,0.362186703,0.9998382,favor-type
5963,6264.360759,34.24680506,6189.677799,38.58875459,4.176420919,0.972827157,36.80144862,668.4936121,0.480416757,0.999893,favor-type
6169,6418.193206,29.89908717,6356.379515,39.12412669,3.556018435,0.940635846,16.84518244,694.5664534,0.407459545,0.999903,favor-type
6245,6533.716883,34.8222149,6437.654197,39.49452175,3.538486934,0.902131359,10.21777755,704.2172164,0.404882681,0.9999056,favor-type
6291,6484.837079,26.53639946,6427.028744,39.32126657,4.2212,0.960402845,25.25433958,759.2005375,0.482595195,0.999876525,unfavor-type
6349,6591.763158,30.12098885,6509.010694,39.66016232,3.182858278,0.894858798,9.511019301,717.450775,0.363503787,0.9999098,favor-type
6072,6383.204453,34.72926746,6295.361773,38.64115136,3.450971734,0.924531957,13.25064181,682.2737157,0.396142362,0.999889,unfavor-type
5500,5917.895461,39.42718178,5888.236473,34.76385524,3.272722734,0.921785576,12.78536555,610.3641023,0.379996685,0.999844,favor-type
4928,5631.974008,57.75761519,5567.321088,33.36628185,2.938415279,0.883764383,8.603214995,539.498018,0.345586608,0.999797,unfavor-type
6144,6358.109848,26.20717804,6328.859571,39.03421663,3.743139627,0.945876242,18.47617468,691.3955643,0.429100125,0.9999048,favor-type
6640,6853.002331,27.26766309,6787.928015,40.66936459,3.711731798,0.942391404,17.35852062,754.6437655,0.421746141,0.9999144,favor-type
6382,6532,23.78770481,6468.639947,38.8133512,3.961121182,0.949149216,19.66538006,721.6564147,0.45211895,0.9999448,favor-type
5712,6129.47541,40.1103223,6090.68276,36.90528025,3.40754641,0.935383278,15.47587006,636.8982177,0.393921223,0.9998502,favor-type
5283,5815.887387,48.03798866,5755.459212,35.34817052,3.099099843,0.909681983,11.07198803,583.3525266,0.361527027,0.9998314,unfavor-type
5938,6224.771008,33.00529914,6149.765097,38.26644892,3.126769264,0.860574064,7.172266736,665.3380633,0.359848467,0.9998954,unfavor-type
6538,6613.56391,14.53092394,6597.941883,38.27833872,4.099960985,0.93968726,16.58024504,767.4910552,0.466679633,0.999947688,favor-type
6364,6512.726027,21.86529074,6475.744261,39.62482274,2.798446161,0.731808839,3.728683667,719.3620411,0.319515231,0.999934,favor-type
6444,6581.960199,23.58279401,6522.776636,36.32696137,4.010908691,0.948131903,19.27967402,729.5663647,0.45729703,0.9999528,favor-type
6108,6302.526316,26.2300732,6254.551727,38.92109364,3.98577309,0.949461286,19.78681142,725.6184876,0.457222775,0.999882751,unfavor-type
5991,6307.021008,35.41698507,6236.673782,38.89446206,3.18396659,0.883241693,8.564701097,672.0300599,0.366056749,0.9998902,unfavor-type
4679,5410.251323,58.93005369,5384.608601,33.07658679,3.049888219,0.897959539,9.800034147,508.9957904,0.360897654,0.9997896,unfavor-type
3656,4626.154185,75.01195547,4691.881885,33.34496708,2.249531842,0.736851189,3.800131167,386.1054792,0.27419522,0.99977,unfavor-type
6017,6303.480076,32.24721724,6243.67558,38.4075419,3.726015091,0.948533344,19.43005595,675.3160107,0.428162235,0.99989,favor-type
5496,5976.009677,45.23734386,5892.698728,36.00719506,2.592831014,0.810872042,5.287425565,609.8648229,0.301079715,0.9998456,unfavor-type
6416,6569.020067,23.26380599,6517.822277,39.05409806,4.208130307,0.961714573,26.11959903,757.1857124,0.480021244,0.999916373,favor-type
6333,6507.017595,24.79272781,6450.881297,39.50272985,3.792285502,0.9209099,12.64380743,715.4128057,0.433229313,0.999931,unfavor-type
6215,6423.183784,27.69935125,6359.931997,39.29719729,3.564925364,0.927202011,13.73664311,700.4056858,0.408132711,0.9999214,unfavor-type
5722,6057.188184,37.32508291,5984.066288,38.06986587,3.157445774,0.851354631,6.727421177,663.4331984,0.364935147,0.999850006,favor-type
5616,6126.836903,47.60631899,6000.282151,35.75298619,2.674995136,0.858954731,7.089922301,624.8652738,0.309843503,0.9998424,unfavor-type
6257,6446.720339,26.16268403,6394.547103,39.1397421,3.431285137,0.914880041,11.74812594,707.1866003,0.392530156,0.999925412,unfavor-type
5338,5903.992733,49.8373574,5825.277467,34.88270712,2.914761805,0.857720243,7.028406742,590.1843507,0.339612665,0.9998234,unfavor-type
3877,4788.526536,70.5734947,4836.845616,33.33839966,2.823357599,0.867905339,7.570328664,412.3033064,0.341694318,0.9997714,unfavor-type
4399,5300.189107,71.45342184,5212.089084,33.59197408,2.742170552,0.863965375,7.351069628,474.961103,0.326871765,0.9997816,favor-type
6558,6642.952381,15.45535561,6623.92438,39.39963784,4.017457929,0.947135966,18.91645255,771.199673,0.457129763,0.999941104,favor-type
5631,5949.065455,34.44382377,5903.54823,37.2820742,3.205970505,0.876715054,8.111290407,626.7435229,0.371231449,0.9998816,unfavor-type
6586,6676.273632,17.38337455,6646.985921,35.75008539,4.346063439,0.965683546,29.1405396,758.0774619,0.494280792,0.999957504,favor-type
6440,6580.844037,21.52203521,6538.444675,39.61777208,3.046078825,0.810402304,5.2743257,729.0557138,0.347318158,0.9999392,unfavor-type
5913,6249.785714,36.85387239,6177.345419,38.64937505,3.632450378,0.938685863,16.30945253,662.1844014,0.418248544,0.999885,favor-type
6283,6505.013304,27.78731057,6445.803595,39.44230575,3.395777652,0.922169552,12.84844199,709.0489196,0.388283999,0.9999104,favor-type
6594,6672.825112,15.4748412,6648.67684,37.48053254,3.831276853,0.873015009,7.8749464,774.6330237,0.435673607,0.999951219,unfavor-type
5508,6021.079137,46.24870613,5959.42387,35.63581335,3.040381488,0.904290893,10.44832646,611.362814,0.352959916,0.999831,favor-type
6152,6369.063636,29.29160028,6301.400086,38.61636,3.873604278,0.954922918,22.18422203,692.4100486,0.443989896,0.9999242,favor-type
4896,5541.066667,54.88446135,5465.405571,33.32546389,3.230321175,0.928374313,13.9614717,535.565934,0.380208932,0.9998112,unfavor-type
6744,6804.182927,13.62424409,6781.035085,35.7346442,4.484525147,0.95920837,24.51483298,816.0975963,0.508656688,0.999955465,favor-type
5830,6201.108787,36.31248257,6177.758547,36.45079425,3.034231451,0.85440288,6.868267711,651.7278462,0.349937855,0.999854,favor-type
6717,6795.163743,16.23615334,6767.609099,35.21332768,4.383134189,0.966261109,29.63938529,767.25562,0.497382748,0.999966278,favor-type
6490,6597.561538,18.65427914,6562.692967,38.60284981,3.846730866,0.925732741,13.46488364,735.4421243,0.438223179,0.9999526,favor-type
6026,6408.938671,38.83045432,6334.965102,38.30015367,2.589700782,0.776830231,4.480893655,676.4539266,0.297535474,0.9998658,favor-type
6059,6340,31.35285662,6298.883147,38.50169866,3.252765768,0.898633013,9.865144757,680.6283537,0.373481881,0.9998874,favor-type
1670,2890.69906,112.405868,3334.81436,39.4061811,3.344879311,0.92824262,13.93584874,241.687532,0.450757192,0.996350154,unfavor-type
4748,5615.254613,65.77085992,5596.332568,33.85255544,2.457383325,0.789461298,4.749720553,517.4263805,0.290282853,0.9997624,unfavor-type
5742,6134.363636,39.93867528,6054.213281,37.51224701,3.355161312,0.908964374,10.98471052,640.6643919,0.387630633,0.9998672,favor-type
6347,6519.520408,25.4517878,6467.298435,38.19215083,3.862746449,0.941257509,17.02345248,717.1959885,0.441167455,0.9999362,favor-type
6250,6477.512987,28.13150245,6422.516504,39.38019511,3.49905177,0.912433806,11.41993218,704.8527268,0.400333748,0.9999082,favor-type
5705,6088.877419,41.07861637,5972.534527,37.66171737,3.666816251,0.938796676,16.33898196,677.1589975,0.423953589,0.999806261,unfavor-type
5978,6248.027223,30.61490982,6210.867105,38.37159826,3.682163641,0.943159219,17.59300239,670.3878447,0.423439607,0.9998908,unfavor-type
4761,5365.533552,53.88401215,5277.742011,33.60625879,2.692231277,0.875024244,8.001551909,519.0166421,0.317922007,0.999828,unfavor-type
6250,6453.636364,27.3772608,6384.692738,39.47785569,3.603563922,0.92726112,13.74780594,704.8527268,0.4122912,0.999923,favor-type
6451,6583.100358,21.2601869,6538.828303,38.7137647,3.431416722,0.877602999,8.170134795,730.4601135,0.391178803,0.9999456,favor-type
6331,6496.918033,23.60828759,6453.622519,39.46589407,3.703145524,0.93907149,16.4126777,715.1581115,0.42306126,0.9999302,favor-type
5924,6217.417559,33.70222559,6163.899092,38.72365148,3.641265733,0.924322554,13.21397657,663.5717798,0.419173861,0.9998952,favor-type
5857,6249.753593,41.3190805,6122.586375,37.68158396,2.825404916,0.83765772,6.159824787,655.1270745,0.325680344,0.9998762,unfavor-type
6312,6518.530435,27.97107183,6451.490361,39.29747704,2.829341753,0.726230038,3.652701674,712.7390924,0.323345662,0.9999244,unfavor-type
6655,6737.991489,15.87532515,6710.213622,38.59695453,3.953178968,0.933884146,15.12496542,770.4085153,0.449065478,0.999954452,favor-type
5292,5519.268571,27.36481716,5502.609443,36.02749199,2.887143077,0.820419004,5.568517939,584.4697849,0.336734243,0.9999022,unfavor-type
6755,6803.742138,11.84187582,6787.470393,35.68436325,3.967200295,0.945585587,18.37748395,769.4076298,0.449896018,0.999975,favor-type
6201,6448.616034,29.7224175,6392.086914,39.29390445,3.346183709,0.892299624,9.285018656,698.6278716,0.383188869,0.999903,favor-type
6239,6414.008696,24.83122835,6370.393487,38.7856669,3.943189436,0.926448838,13.59597825,747.0200115,0.451239401,0.999890052,unfavor-type
5530,5838.715867,31.05234015,5873.417852,34.74479677,3.026394852,0.828659973,5.836347871,661.440134,0.351173687,0.999749205,unfavor-type
6254,6434.918534,23.63121539,6400.188488,39.06802335,3.546879549,0.940089496,16.69156394,705.3611875,0.405776121,0.9999156,favor-type
5059,5489.168289,40.35936247,5493.115281,34.19571025,2.423755722,0.733956472,3.758783411,555.6315731,0.284180711,0.9998426,unfavor-type
6097,6302.533688,25.13173902,6272.014446,37.6625861,3.38052044,0.910910814,11.22470692,708.2543893,0.387872207,0.999875744,unfavor-type
5679,6005.035411,33.21928489,5984.416324,35.22331789,2.906706415,0.868995375,7.633318285,632.7586513,0.33624804,0.9998642,unfavor-type
4770,5249.658055,44.58511178,5243.044702,33.9902247,3.072244492,0.86090353,7.189255067,525.0310334,0.362716369,0.999828372,unfavor-type
5519,5838.75089,34.41064363,5790.552075,36.49481642,3.523055236,0.939328358,16.48216474,612.7363752,0.408899127,0.99988,unfavor-type
4998,5693.001473,58.26788634,5580.656618,33.67464979,3.233724069,0.913270046,11.53004188,548.1117209,0.379687991,0.9998056,favor-type
6639,6775.552817,21.68587295,6724.646286,39.6857555,3.997572292,0.953536139,21.52210298,754.5155454,0.454232588,0.9999442,favor-type
6248,6446.033708,26.94817831,6382.631847,39.28966478,3.92001857,0.947689396,19.11658299,704.5985139,0.448513854,0.9999248,favor-type
6202,6399.573684,26.52347556,6353.971251,39.04612759,3.751897013,0.930280085,14.34310416,698.7548393,0.429641272,0.9999224,favor-type
5847,6164.390863,33.85211839,6138.461104,38.279245,3.289918388,0.90173967,10.17704705,653.8678416,0.379298853,0.9998774,unfavor-type
5908,6231.413187,36.39665793,6128.932357,38.30145589,2.898564394,0.860211144,7.153646055,661.553896,0.333779766,0.9998914,unfavor-type
4993,5513.583851,45.18355352,5572.790595,34.79006626,2.558472277,0.82290139,5.646571717,547.4959006,0.300438552,0.9998168,unfavor-type
6154,6369.725248,27.87532739,6306.342768,39.23645807,3.364287089,0.884859635,8.685051532,692.6636991,0.385597939,0.9999164,unfavor-type
6507,6646.309859,21.00120482,6606.659242,40.12253187,3.453009969,0.914791723,11.7359491,737.6151217,0.39325293,0.999937,favor-type
6066,6343.063047,30.94556675,6292.771983,37.75933177,3.231324745,0.91332502,11.53735485,681.5142554,0.370970846,0.9998874,favor-type
6990,7025.7,10.44076094,7009.602564,32.24280559,4.274521783,0.936457729,15.73755526,799.6902945,0.48287482,0.999983,favor-type
5723,6167.954054,41.09297408,6126.922454,35.38971001,3.175930843,0.915251145,11.79956939,638.2788246,0.367064223,0.9998376,favor-type
3814,4312.036842,47.43464782,4378.830695,32.44196898,2.073426683,0.6087515,2.555920341,404.8144415,0.251433133,0.9998492,unfavor-type
6523,6649.711712,19.90586279,6614.91615,39.92392204,3.067471696,0.83327665,5.99796009,739.6610434,0.349247453,0.9999418,unfavor-type
6129,6284.938967,21.91133953,6255.559186,39.08894543,3.264802045,0.858775999,7.080949379,713.3180103,0.374370122,0.999905043,unfavor-type
4771,4968.949074,23.83439717,4992.209121,32.16304776,2.995379682,0.857588563,7.021907947,556.764688,0.353632778,0.999827064,unfavor-type
6184,6443.657895,30.47697808,6385.030657,39.17323768,3.269919948,0.892118031,9.269389597,696.4698691,0.374573265,0.9998986,favor-type
4171,4489.702703,31.46325583,4599.083636,29.04546301,3.053208961,0.898744449,9.876001745,459.6804141,0.366271776,0.999816175,unfavor-type
5508,5946.827247,41.03589667,5919.567041,35.6881359,3.146538734,0.889261091,9.030249696,611.362814,0.365283781,0.9998418,favor-type
3241,3617.08377,38.53473044,3692.933333,28.50357401,2.857956501,0.864657497,7.388661934,344.8340511,0.353548338,0.999842174,unfavor-type
6297,6513.505319,28.3918432,6439.610725,39.63984765,3.394135652,0.920041671,12.50651453,710.8300781,0.387997503,0.9999192,unfavor-type
2458,2751.203463,33.76645796,2812.075667,24.34582907,2.815726263,0.860365074,7.161532048,259.7184985,0.360662099,0.999844344,unfavor-type
6124,6315.49162,24.15446515,6289.476782,38.41763591,3.381359038,0.927052436,13.70847687,688.8601792,0.387771832,0.9999092,unfavor-type
2404,2763.102222,39.41015528,2826.350627,24.93686143,2.592709001,0.866812683,7.508222413,247.0014581,0.333043786,0.999863364,unfavor-type
5521,5861.457565,36.30086565,5812.603369,37.18949989,3.288198608,0.913097298,11.50712202,612.9861549,0.38162473,0.9998784,unfavor-type
3773,4128.103896,34.65823591,4238.810793,28.74899093,3.40201438,0.913150484,11.51416901,462.840644,0.413085113,0.999539076,unfavor-type
4888,5394.143485,45.976074,5338.250219,32.27186311,2.718886903,0.84003947,6.251542188,534.5834658,0.320074705,0.9998336,unfavor-type
5740,6229.259843,43.73203666,6183.406894,35.1999191,3.399814278,0.942159177,17.28882721,640.413227,0.392805318,0.9998272,unfavor-type
6419,6648.262087,29.30059749,6580.418095,40.02938864,3.020516521,0.802851391,5.072315774,726.3755458,0.344531818,0.999915,favor-type
5871,6034.126736,21.33232775,6042.561978,37.97727707,3.431044381,0.910300466,11.14832991,670.3826533,0.395382722,0.999898183,favor-type
7038,7071.892617,9.354133238,7062.757731,34.10475686,4.131181947,0.941918404,17.21715764,805.8941083,0.466321815,0.9999798,favor-type
4903,5674.786041,59.20085551,5708.200375,33.90556325,2.549958151,0.854435408,6.869802493,536.4257753,0.300079715,0.9997676,favor-type
6013,6451.937898,42.23596392,6336.676485,36.04597565,3.228991603,0.926750068,13.65188976,674.810348,0.371076843,0.9998514,favor-type
6001,6457.243346,41.2505941,6397.386353,34.38907186,3.237778177,0.929605108,14.20557609,673.2936474,0.37217204,0.9998302,favor-type
6608,6757.72191,22.08086519,6708.902662,40.47824781,3.440193626,0.905704558,10.60496649,750.5421091,0.391107256,0.9999346,favor-type
5750,6068.93865,35.43617837,6011.327745,38.18784261,3.03820439,0.88089628,8.396043351,641.6691753,0.350955312,0.9998882,favor-type
6649,6818.728538,23.19623616,6768.282225,40.46519213,3.55747179,0.924333252,13.2158448,755.797872,0.40415612,0.9999234,favor-type
3369,3729.402647,38.04671451,3751.912718,28.43246898,2.829797782,0.868475341,7.603136963,352.3961656,0.348395524,0.9998764,unfavor-type
6783,6892.171233,18.41273147,6858.213127,39.84050582,3.631286589,0.927176183,13.73177121,773.0078509,0.411609007,0.9999494,favor-type
6687,6825.70437,20.55859376,6789.104985,40.74615658,3.36135683,0.926942192,13.68779091,760.673255,0.381628874,0.9999342,favor-type
5843,6032.382845,24.53202926,6016.91947,38.25352965,3.851258384,0.938298306,16.20701038,666.094769,0.444051486,0.999900849,favor-type
6180,6502.082707,33.35150612,6457.881244,37.54436555,3.504043674,0.934787222,15.33441803,695.9622269,0.401422173,0.999869,favor-type
5943,6285.354369,35.39736054,6218.88457,36.4501514,3.253326199,0.903524041,10.36527664,665.9690223,0.374377178,0.9998698,favor-type
6502,6685.093995,25.07854865,6629.20025,40.2263058,3.528004654,0.920399537,12.56274095,736.9759198,0.401829027,0.999925,favor-type
6399,6569.882609,23.00398584,6529.251235,39.55333432,3.484232978,0.927931538,13.87569509,723.824177,0.397566628,0.9999206,favor-type
5934,6066.050114,19.41196175,6047.84586,38.32755529,3.471227962,0.916865381,12.02868333,683.4553229,0.399521945,0.99991539,favor-type
5844,6054.756369,25.04078601,6053.212548,37.17130696,3.512907911,0.922477878,12.89954371,653.4901312,0.405031563,0.999897,unfavor-type
5527,5768.208054,26.6030484,5796.252291,35.19438513,3.697913647,0.926016206,13.51647364,678.2049636,0.429121713,0.999744346,unfavor-type
5566,5952.128799,37.66358651,5936.189096,36.26142117,3.155301492,0.872918362,7.868957428,618.6095526,0.365856153,0.9998538,favor-type
6052,6190.188976,20.5896721,6171.774157,38.39420249,3.909526236,0.913606168,11.57490037,748.7754449,0.448950569,0.999865888,favor-type
6120,6340.652591,26.84214069,6293.297349,38.3235592,3.329344457,0.912789638,11.46652737,688.3532439,0.381835448,0.999904,favor-type
6041,6282.315789,28.06830281,6244.27003,37.66335229,3.279146293,0.910581226,11.18333377,678.3509908,0.376639553,0.999895,favor-type
6736,6835.026316,18.07957781,6795.074019,39.17640281,3.929715667,0.94564371,18.39713475,766.9658543,0.44578751,0.9999574,favor-type
6715,6784.742268,14.60547407,6765.255373,35.394674,4.265819035,0.962685222,26.79903386,772.6449878,0.484086593,0.999964095,favor-type
6061,6207.020202,19.6691059,6204.031835,37.02360045,4.173912651,0.929458347,14.17602155,807.560126,0.479229613,0.999715764,unfavor-type
5042,5283.851955,26.85774672,5330.814244,34.2273445,3.145005114,0.911403296,11.28710155,553.5346081,0.368891406,0.9998822,unfavor-type
